filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
genrenew30\carnatic\ca14.mp3,0.33605272,0.09078291,0.14856797,0.001141924,2101.881267,376207.2736,2282.723807,228667.4222,4366.640262,2288681.967,0.095119228,0.0012448,-1.33E-05,0.010693044,-0.000248942,0.006285371,161.4990234,-97.4647,3227.702,102.96846,701.394,-3.5926785,692.3681,32.267353,221.84552,6.0434055,178.49557,-0.7701287,304.58728,1.9160432,151.96663,3.4345288,110.43581,0.13128984,94.74978,6.203658,110.307495,-6.388108,88.09093,4.7402377,87.786,-1.9479573,77.59576,6.317778,67.22713,2.0104778,98.36652,-0.23354615,158.09169,5.918701,150.45813,2.7293196,86.51031,-6.5562983,92.267044,4.1188936,154.78967,carnatic
genrenew30\carnatic\ca15.mp3,0.38336116,0.09706729,0.24448815,0.008684594,2436.971632,757563.6255,2583.426452,214926.0816,5378.159146,3162367.397,0.085829791,0.002258719,7.12E-07,0.032105062,-0.000197604,0.019364871,66.25600962,-58.149986,4413.4424,83.00352,953.8454,7.1609583,534.3016,24.335854,281.9421,-4.140082,248.11401,9.700351,152.84166,2.7528477,120.47923,15.032718,127.558754,-2.3160102,206.91724,6.866814,138.62616,2.5794218,115.67059,-0.5848693,83.06537,0.021723602,92.8006,5.0569944,75.45188,-0.07114309,75.6981,1.1844532,75.83214,-2.2770743,72.849045,0.76179904,53.5384,-2.4446673,48.657787,1.0718826,51.450394,carnatic
genrenew30\carnatic\ca16.mp3,0.38600832,0.09241784,0.22748065,0.010577742,2601.340245,566420.1016,2628.604381,192926.6164,5696.598887,2494959.399,0.105774115,0.002693904,4.65E-06,0.029513739,-0.000151787,0.01619916,66.25600962,-61.732307,8407.337,73.99622,709.83875,-0.9655667,1088.7687,18.181,442.169,-1.1569871,301.51794,8.2535,132.87082,1.1248832,94.64371,12.396221,107.711784,-3.796034,136.87657,8.284748,138.60445,1.260554,82.26283,-3.6255631,89.95066,-0.44817132,62.499763,3.4571083,53.875454,-0.3527121,55.437935,-0.5486247,87.064835,-3.9810262,87.34429,-0.1690981,78.73987,-1.3282181,53.81529,2.4371731,61.394447,carnatic
genrenew30\carnatic\ca17.mp3,0.26986268,0.09131713,0.16797373,0.004453193,1658.78933,88610.89337,1654.702111,27963.52463,3172.055819,234958.3409,0.077090993,0.000593864,-5.09E-06,0.02060443,-8.69E-05,0.004769436,80.74951172,-105.2858,2578.305,128.7379,367.42148,-44.606686,115.31107,46.74096,251.05338,-10.988351,170.3737,6.4176636,88.7231,-12.70291,109.07798,3.309949,107.707794,-20.469627,82.836266,-8.074033,88.98713,0.21361332,86.46195,-5.3521943,91.18923,-11.959117,74.68754,-1.3272156,45.79834,-4.9051394,58.788918,-3.5086172,48.561134,-1.9785687,51.178085,3.3050942,46.637543,-3.44167,55.995983,-0.54602563,40.48242,carnatic
genrenew30\carnatic\ca18.mp3,0.3006237,0.09442806,0.17785369,0.006886802,1949.772756,198000.6346,1786.572439,56562.57029,3700.694289,642176.5784,0.101526975,0.001644958,-8.41E-07,0.019943332,-1.33E-05,0.008943235,143.5546875,-90.3111,3869.6238,109.96616,832.4782,-45.4844,195.52272,40.877514,255.65442,-13.372101,194.69246,6.558417,135.37677,-16.963516,185.85126,-1.0075525,118.458275,-19.583769,91.41387,-6.2075768,98.862564,-2.3864448,92.044075,-4.892447,80.73382,-7.239042,67.46211,2.621102,89.89596,-4.7810645,61.259705,-3.8985472,48.959976,-2.7749538,60.42354,1.8468165,63.50021,-5.010271,75.16785,-0.567298,67.58275,carnatic
genrenew30\carnatic\ca19.mp3,0.28741902,0.09201645,0.18125412,0.004582164,1733.292096,105587.4071,1688.709923,36054.06167,3319.63826,318126.794,0.081574337,0.000833288,-8.83E-06,0.021566419,-0.000120823,0.006829402,184.5703125,-86.425064,2614.1099,126.24829,446.06674,-47.544594,151.21709,44.94809,241.78638,-13.923027,174.43936,8.679994,89.38102,-14.947738,116.47512,0.50231826,106.75976,-19.555248,92.68221,-4.253656,85.699715,-0.08867031,104.18128,-4.2196507,90.16807,-10.549291,58.051247,0.05498091,58.75751,-3.8899167,56.6875,-2.5686142,42.983673,-2.3234694,51.736843,0.45194682,59.80879,-4.093643,53.398052,0.3343666,49.080345,carnatic
genrenew30\carnatic\ca20.mp3,0.33479762,0.08811119,0.1166526,0.002253756,1953.952308,204021.5935,1288.493592,22989.6958,3198.172328,247235.7724,0.150147618,0.002947581,-1.18E-05,0.008797683,-5.91E-05,0.003091305,135.9991776,-174.74991,6346.7285,119.77284,1378.4237,-87.61029,543.6567,58.545036,487.6606,16.854454,219.09709,-5.591417,280.65677,12.333679,171.26807,0.19662894,99.740166,-4.3691096,115.889824,6.713427,183.14099,-5.546566,198.24428,-2.6437902,128.88644,-8.270577,94.67271,-6.3777084,104.61301,1.0784882,122.370804,1.5867145,79.18753,-7.874376,116.08716,0.3896741,82.23894,-6.5639467,76.882256,-7.0894217,84.483536,carnatic
genrenew30\carnatic\ca21.mp3,0.33244422,0.08974418,0.13918,0.00134599,1951.406671,158325.3475,1377.220694,17119.25516,3247.913694,149732.5153,0.15043522,0.003224323,-7.64E-06,0.012148414,-5.87E-05,0.00329536,95.703125,-148.20026,2743.1438,126.67785,831.0638,-80.63452,341.04004,78.40176,302.20502,15.6591015,380.29486,-3.9008331,291.67706,3.5754015,155.22874,-1.0173544,169.31577,-11.988272,150.03914,0.60497355,135.88298,-4.6785793,87.76674,-5.109527,140.4699,-11.724659,81.034386,-0.8153181,120.807846,-6.546982,109.6293,-0.8438853,68.48798,-10.776486,118.266304,-3.8694308,88.09204,-8.1644945,84.95618,-10.024709,74.098816,carnatic
genrenew30\carnatic\ca22.mp3,0.26311544,0.09356884,0.21189502,0.002440504,1921.225915,216052.6117,1993.920614,67550.36857,3793.06873,655183.856,0.095101088,0.002229482,-7.32E-06,0.03150698,-6.93E-05,0.006766337,161.4990234,-92.738495,2077.7244,112.23336,705.5276,-27.668272,358.9897,32.230453,444.57678,-9.950583,280.012,-9.580236,309.48392,1.4500835,281.39276,1.5379497,196.27579,-14.775354,243.73264,3.4395876,150.90298,-10.494722,213.52051,-1.7461296,114.81071,2.0998068,211.47813,-13.608669,168.73885,2.424743,163.90036,-1.765368,99.286606,-8.960008,106.88941,2.7429373,226.12471,-9.011991,176.05894,4.8524766,111.162285,carnatic
genrenew30\carnatic\ca23.mp3,0.28422505,0.09054116,0.20871969,0.002901976,2109.891699,270190.7564,2008.556257,67266.36126,3950.667778,652462.1512,0.119462619,0.002660139,-4.66E-06,0.029687483,-9.67E-05,0.006996577,161.4990234,-76.49621,1989.5201,103.36041,938.58435,-32.50571,384.6382,37.480915,314.3725,-7.464229,239.23483,-9.377645,246.26645,1.1626931,276.18735,-1.6117764,171.67407,-17.257488,151.40364,8.010257,127.33462,-11.537465,132.78076,-2.0811675,104.10062,7.414364,127.85353,-11.091243,119.527405,3.9379082,148.68143,0.073729195,86.17263,-11.56182,110.90125,0.9653921,131.85133,-9.469876,174.09973,1.6915778,82.040405,carnatic
genrenew30\carnatic\ca24.mp3,0.28626552,0.091101386,0.2080054,0.002321861,2006.5357,254151.1258,2009.966203,71131.67349,3844.760085,722923.3002,0.107176223,0.002351186,-4.03E-06,0.029370887,-5.52E-05,0.006561831,161.4990234,-81.81787,2029.1548,109.672066,901.2508,-29.475006,363.80548,35.528267,397.1607,-4.5317864,285.21536,-12.088451,260.99628,0.25294754,210.27295,-0.5715545,154.12787,-19.774067,183.01178,6.3115716,170.67995,-12.443786,171.44691,-3.036801,101.17457,5.0370684,152.35362,-13.480511,126.685036,3.2663906,137.11853,-0.6149279,81.43023,-9.201875,99.20428,4.0949473,157.54561,-9.933592,186.24052,3.1229415,98.1713,carnatic
genrenew30\carnatic\ca25.mp3,0.34919477,0.0826054,0.094629094,0.000981154,2470.026376,121007.9033,1703.550454,33533.96492,4135.049996,191068.8706,0.190048359,0.001890473,-1.85E-06,0.00528278,-1.09E-05,0.001912368,161.4990234,-129.90671,650.24603,83.04741,498.5573,-72.43607,363.95575,52.8728,302.1055,-18.067923,101.6107,13.722135,169.072,-4.0556307,118.91063,-9.041287,82.19074,-16.947092,78.68302,5.995637,90.64538,-16.336061,65.73503,2.0082924,104.50471,-8.402189,63.207897,-6.682002,64.453995,-3.9694242,71.668755,-10.106352,71.839,-5.392443,73.70465,-4.232476,75.57721,-7.8297734,100.87677,-5.177309,118.73169,carnatic
genrenew30\carnatic\ca26.mp3,0.32332408,0.08400497,0.10377356,0.001233226,2424.101826,104474.1186,1647.931582,18709.31418,4041.817226,75284.90806,0.187927057,0.001785228,-1.58E-06,0.00619643,-3.54E-05,0.002539418,103.359375,-128.30267,697.892,84.373634,512.672,-76.81671,402.81152,51.882656,302.00787,-19.835644,102.77809,15.024659,176.69284,-4.765027,85.822395,-7.920285,81.35822,-15.588653,67.024155,8.155645,105.491295,-16.82997,59.931217,-0.32129773,118.851685,-8.022777,73.93735,-6.977163,56.394894,-3.2812862,74.88083,-12.109836,81.78671,-4.008852,86.84306,-2.4447827,112.97643,-3.3763287,141.70953,-1.4649851,165.50345,carnatic
genrenew30\carnatic\ca27.mp3,0.3188605,0.09077083,0.21329524,0.001531692,2379.874469,657984.2818,2861.859296,135471.8117,5921.764192,2644300.634,0.083836228,0.003490788,-1.01E-05,0.029489566,-0.000382189,0.005628471,117.4538352,-71.42956,1636.2972,94.71272,768.52747,42.20228,229.03279,12.995345,178.73247,-2.4012668,162.91887,10.884061,94.087135,1.2375549,73.42803,12.143386,79.13782,-10.398301,92.18932,2.4982793,45.417114,1.3743056,85.16648,2.960769,53.882214,4.391877,57.464928,7.3186097,46.13698,-2.648235,61.79673,7.1771326,45.076164,-7.6002064,53.544365,-0.73699236,39.487392,-5.3461776,38.484943,-1.780173,34.000046,carnatic
genrenew30\carnatic\ca28.mp3,0.34762514,0.090135336,0.21591917,0.001569276,2507.913541,397329.7679,2933.630501,93086.00048,6218.662397,1780523.947,0.087745501,0.00158205,1.04E-05,0.029022733,-1.02E-05,0.00549322,172.265625,-58.035778,1558.4764,88.50639,504.51495,40.20411,165.03761,15.377793,220.80717,-3.1815457,172.93825,14.569466,85.59317,-4.434254,118.8311,7.2701435,91.89655,-4.883347,69.38004,5.707381,75.24281,4.0075903,113.71036,3.8873389,58.294334,-0.89798135,42.78555,3.0465991,44.49079,-4.3179293,43.82524,4.4729524,46.707554,-9.438215,48.18547,0.71155125,32.110107,-4.7818317,29.835934,-2.8902054,52.385654,carnatic
genrenew30\carnatic\ca29.mp3,0.334231,0.08963938,0.21724734,0.001247374,2269.921461,561677.654,2784.124922,145266.3102,5643.907539,2781667.36,0.080270112,0.002634801,-3.33E-05,0.030032538,-0.000395565,0.005603692,117.4538352,-64.41481,1245.0365,101.5569,735.9482,38.294308,207.79465,9.854891,181.82437,-4.4057975,146.44849,9.11912,83.01627,-0.20121534,86.11616,11.741329,74.24057,-12.2246275,96.06951,2.220394,49.599216,2.6224806,90.51322,1.0734087,50.324852,3.1043596,63.813263,6.7831993,50.19121,-4.2673936,60.528503,6.3373313,49.9571,-8.336625,51.047215,-1.4557412,38.852966,-4.694274,40.362465,-1.021439,38.179626,carnatic
genrenew30\carnatic\ca30.mp3,0.26843292,0.090232626,0.070747,0.000795153,1798.094725,118945.5031,1622.514411,34110.47137,3228.855476,309672.2262,0.102766196,0.000944641,-5.64E-05,0.003058142,-6.92E-05,0.001428434,92.28515625,-208.37253,2608.9558,110.97654,734.73517,-54.27256,487.0173,37.243954,265.67426,-32.141113,220.04857,-29.04994,180.34146,-24.608725,116.40425,-1.7796967,95.26491,-12.367157,102.15294,-10.962543,118.51081,-9.163463,105.27724,-1.3604879,94.51753,-20.322952,75.277466,0.5726138,73.37213,-1.802043,67.704765,-13.673456,69.54361,-1.7781333,73.64845,-3.450522,89.42722,-1.110347,204.41258,-3.4661186,175.0939,carnatic
genrenew30\carnatic\ca31.mp3,0.2754728,0.093000315,0.08395342,0.001332384,2174.815804,253640.1365,1838.8189,84655.21243,3979.40927,895103.6659,0.146673716,0.00220144,-4.60E-05,0.003581608,-5.82E-05,0.002896545,95.703125,-182.15344,2746.4607,91.61056,996.2204,-44.687347,527.0858,38.719063,379.06976,-34.586952,204.05725,-22.305979,141.1283,-29.602076,119.07802,3.8915737,88.352165,-15.651023,125.54339,-8.179566,106.93218,-4.76325,101.081505,0.87252325,110.64304,-18.79694,70.91498,-4.5581465,114.45005,-1.0530459,108.47623,-11.499594,116.22354,-1.6431985,83.93244,-4.2508397,100.57672,-6.36317,146.1628,-3.802414,191.79535,carnatic
genrenew30\carnatic\ca32.mp3,0.2698584,0.09322248,0.081437856,0.001431809,1891.147904,121176.0913,1652.404786,39469.54964,3411.087707,371934.2816,0.115005351,0.00116844,-5.11E-05,0.003500023,-5.90E-05,0.002702952,198.7680288,-196.3392,3353.7136,106.60487,653.649,-52.62553,407.42053,44.319344,353.11258,-31.95571,235.97403,-25.49643,204.11116,-25.871895,99.41839,1.1216353,106.14521,-12.437444,124.79482,-8.199168,97.17696,-8.406026,76.568565,-1.146083,121.18043,-21.8418,72.542946,-3.817622,69.19207,-3.4480355,108.88325,-12.752581,106.9813,-1.1280516,117.425766,-5.9086747,145.25853,1.2656875,271.70435,0.24440867,210.15451,carnatic
genrenew30\carnatic\ca33.mp3,0.2131845,0.09344033,0.21437645,0.006291445,1513.025007,290842.7426,1683.402065,182724.0903,3011.43179,1729688.286,0.059548015,0.000901141,-0.000845187,0.04388709,-0.001452677,0.002716291,161.4990234,-149.18315,3740.2117,127.11247,631.49475,-22.763878,711.7277,33.406685,480.86407,-18.011154,333.2709,3.7031987,395.95096,-9.448252,168.81877,-1.9162586,107.23538,-18.488962,93.27408,5.0227327,96.15761,-14.119415,90.34607,-8.103092,72.5594,-8.609749,74.89562,-11.023017,78.04665,-3.493666,95.87076,-12.868817,226.02315,3.8285918,222.28018,-3.575347,148.45963,6.1009135,202.39763,3.771914,265.49313,carnatic
genrenew30\carnatic\ca34.mp3,0.22233023,0.08772647,0.18734379,0.003857544,1905.543373,137962.3523,1711.298249,66417.26355,3599.953232,495375.2287,0.104418114,0.001293515,-0.000146452,0.029160915,-0.000435443,0.003548528,161.4990234,-114.56545,2021.4778,111.7054,467.8629,-49.67059,474.3144,37.279327,369.2665,-28.051676,196.03888,7.5632005,171.91757,-14.054044,120.55678,3.8353724,87.42452,-16.933987,86.622215,1.5219909,91.29452,-19.42224,105.14966,-2.5865264,125.12518,-2.5792608,231.31935,1.6748693,206.7968,6.755095,324.8346,6.0634737,177.67284,10.022411,243.19582,0.041519213,246.42506,-0.5686058,131.92569,-8.416047,171.27315,carnatic
genrenew30\carnatic\ca35.mp3,0.24125418,0.08933578,0.08019983,0.000788119,950.4064772,35553.1324,1084.067052,40451.10376,1766.530985,140319.8854,0.051004983,0.000340332,-7.01E-08,0.005628543,-2.33E-05,0.000443291,95.703125,-260.11725,1189.882,181.72038,219.8819,-28.066463,488.3188,24.038158,127.00965,9.382808,125.313446,3.1726706,124.586945,-5.5172987,105.017586,-1.8736142,96.117294,-1.8485844,137.52104,-5.1183763,99.21915,-3.2627587,85.68345,3.6678777,82.138664,7.4304404,129.22012,1.1061623,168.87967,-0.03863823,139.49364,3.7928414,124.61518,0.10662842,129.1155,1.0404788,170.43402,2.41692,151.45898,-2.8810177,127.43312,carnatic
genrenew30\carnatic\ca36.mp3,0.23604949,0.089069,0.103293285,0.001089244,1152.709535,36411.08358,1105.230109,26959.03132,2079.37076,101515.8448,0.075522597,0.00042249,-1.65E-05,0.008119818,-0.000122597,0.00124155,99.38401442,-198.23015,1655.594,182.1181,288.86118,-52.205254,235.24454,22.950783,118.69784,4.4909115,119.7285,-1.4316002,119.423134,-4.3711143,81.29407,-6.7405457,56.041004,-6.2515283,99.52895,-4.1848497,114.527985,-1.4752494,78.302574,4.5463896,56.082405,5.0387497,103.542595,-4.047317,99.54348,-3.0965524,92.43423,3.0761704,68.51194,0.9700574,68.79325,1.4649323,99.39643,4.0698442,121.085686,-3.433462,133.39725,carnatic
genrenew30\carnatic\ca37.mp3,0.25700635,0.0887272,0.10381908,0.001759856,1137.702931,62358.02328,1180.374467,58754.59516,2198.245041,368391.6255,0.066230514,0.000583516,-1.06E-06,0.008662943,-2.99E-05,0.001172709,95.703125,-208.06158,2627.2803,178.4922,617.00476,-41.535805,318.90665,26.570425,110.34309,4.7739763,205.49962,3.0263722,218.07779,-3.5120125,163.21065,-3.8256636,78.23561,-4.176715,164.0369,-8.355813,111.39759,-0.062442932,140.33624,3.660481,127.897896,2.5968378,137.13132,1.1334695,157.65266,0.881062,162.27057,2.8423376,85.09108,-0.95149237,124.6047,1.696862,194.0543,5.095611,186.04184,-5.762156,157.86407,carnatic
genrenew30\carnatic\ca38.mp3,0.30078828,0.09445137,0.07872788,0.001021901,2796.710123,1221442.294,2782.55138,249346.0535,6051.155076,4166506.04,0.115396128,0.006827945,-2.41E-05,0.003669578,2.98E-06,0.001862836,117.4538352,-166.58603,5108.7515,76.40213,1913.3042,14.491694,552.5041,18.231714,435.85782,3.9630277,199.0329,-4.5237894,247.42308,-2.635703,132.18881,-2.0353599,86.77241,-8.946498,86.817154,1.7386607,67.66425,-11.339748,97.8376,-2.6819062,58.125053,-7.296485,95.92618,-4.148772,66.031235,-8.755403,91.33012,-3.55861,117.54838,4.1409807,109.86328,8.358261,144.24265,5.896223,166.31044,9.360501,119.73776,carnatic
genrenew30\carnatic\ca39.mp3,0.3068393,0.09027409,0.07579307,0.0008912,2346.105744,1107005.041,2460.137196,294807.3184,4972.428266,4239849.424,0.11294225,0.005118785,-1.02E-05,0.003429101,-1.84E-05,0.001669772,117.4538352,-169.03285,5853.821,100.6069,1724.8247,5.7396183,384.17166,13.52644,186.74152,1.9266722,183.016,3.9107065,127.01618,-10.538764,172.39987,3.0741432,136.91455,-7.3343987,122.95728,-1.9977572,105.97061,-1.7689444,130.12305,-2.5530283,184.2587,-1.1148492,120.83838,-5.91415,74.67109,-7.912616,84.86182,-0.092914924,78.124466,-3.3222914,90.5057,-0.85431993,84.99032,1.7924988,71.97904,-2.2018209,83.61034,carnatic
genrenew30\carnatic\ca40.mp3,0.29994366,0.094459474,0.08747335,0.000872714,2955.357798,1030443.955,2881.319681,126287.3295,6561.110326,2523760.366,0.12554497,0.007380036,-9.49E-06,0.004148092,4.79E-05,0.002290782,123.046875,-139.85776,3292.7864,73.127144,1169.809,12.110126,494.82855,15.91214,289.5712,9.233832,197.31332,2.393847,261.92123,-5.1151724,228.36395,6.374287,126.96251,-10.776801,132.22508,3.010361,120.30188,-6.918033,223.37674,-5.35473,123.64191,-5.0560193,114.068085,-2.104861,92.75866,-3.58188,118.39829,-0.17324413,134.79707,6.0870132,115.90429,7.3187118,190.58969,3.6462376,131.67969,4.8745637,138.61115,carnatic
genrenew30\carnatic\ca41.mp3,0.3577223,0.09791992,0.14463866,0.002841948,1816.386684,469963.2725,2540.173092,262644.7599,4136.749986,4060763.965,0.064095984,0.001773468,-3.93E-06,0.01401202,-0.000109788,0.004021611,107.6660156,-160.36467,4708.842,115.28863,778.3132,25.811956,860.1248,29.758959,320.884,5.236595,452.6039,7.588574,189.62546,9.295089,172.86922,-8.5156975,218.21706,12.135176,201.79468,-12.422172,181.49216,15.369945,136.97374,-3.162813,98.13624,2.3188155,72.46083,2.746854,79.38181,-0.75530005,47.361473,0.85627365,61.58653,-2.7313938,56.022675,3.0991986,73.11841,-6.958588,80.741,4.755031,66.853714,carnatic
genrenew30\carnatic\ca42.mp3,0.3565122,0.09526775,0.14186984,0.002381816,1854.861234,571244.9558,2564.116757,291136.4071,4276.424141,4268825.981,0.067051371,0.002894316,7.18E-07,0.012690007,-0.000173129,0.004013881,112.3471467,-156.95134,4470.7354,116.781,801.8203,24.963806,791.0293,28.01207,301.8297,5.2859564,486.84598,8.150592,193.66113,9.44774,164.0599,-8.020137,219.5164,11.041623,208.49847,-12.728061,187.749,15.285475,138.44919,-4.076622,113.818474,2.285057,79.997765,1.6445547,73.2418,-0.90179396,53.110252,-0.088916294,63.293198,-3.1042783,53.636894,2.5570617,73.3702,-7.247997,76.7301,4.3991637,74.61545,carnatic
genrenew30\carnatic\ca43.mp3,0.40838277,0.09362212,0.12432609,0.00292525,3288.11026,1232766.539,2824.739521,142510.7108,6624.226611,2677195.354,0.154822193,0.010631357,-9.60E-06,0.009218367,-0.000189864,0.004900795,112.3471467,-130.8526,6191.2017,42.27661,1241.2638,17.122269,590.52295,41.111874,465.7082,15.008368,320.59738,8.99008,337.78915,-6.672534,250.8779,20.629784,205.24255,-7.6091633,292.29996,7.361704,213.15651,7.268003,133.08441,3.009532,148.95544,-3.2418947,115.644135,3.3907418,78.89065,-3.8841639,73.60248,1.2439958,71.82056,-0.9632428,79.22457,-0.5382769,72.54146,-0.93246734,79.84664,-4.322427,78.88921,carnatic
genrenew30\carnatic\ca44.mp3,0.43971914,0.0891825,0.1399447,0.002204504,3314.596799,1061285.45,2831.994939,108916,6685.759572,2169916.738,0.163027737,0.011692424,-1.47E-05,0.011077182,-6.96E-05,0.005144786,112.3471467,-113.92367,5994.098,31.199915,820.5987,13.409488,436.73584,44.972347,253.72624,17.166685,133.9776,22.615286,206.82115,5.296457,86.21818,12.478771,94.16005,3.5054474,104.570045,9.905697,100.42953,-0.44177333,75.44077,2.7379692,156.38335,0.3738889,116.3312,8.059124,72.06092,-1.7041118,92.81959,2.1510665,165.09996,4.174572,151.02562,7.1413164,135.76057,1.2654525,89.928535,-1.1669188,108.34674,carnatic
genrenew30\carnatic\ca45.mp3,0.41539684,0.087729454,0.11896952,0.002088612,3587.957685,792199.9764,2778.122468,67812.80388,6843.033621,1298938.731,0.215644955,0.009501855,1.19E-05,0.006437056,-6.40E-05,0.005744733,112.3471467,-84.803795,4195.6577,36.562683,648.047,5.350033,433.3093,38.86807,181.01927,6.9921904,132.49011,15.652486,126.939674,5.6319284,96.034004,16.038198,106.3333,1.2527184,92.619484,7.643033,66.68134,-8.122353,119.51098,0.6429734,50.444164,-7.8765516,79.98705,3.3395245,84.66265,-0.7064632,54.721954,5.5249567,47.506042,3.6368234,78.90062,6.287041,102.444756,-0.30933103,62.17796,0.8210451,68.37046,carnatic
genrenew30\carnatic\ca46.mp3,0.28541413,0.097398065,0.09834985,0.001542629,2488.584763,886367.4292,2477.963976,252485.2258,5107.135785,3701935.738,0.096188005,0.003497129,-1.21E-05,0.006932243,-8.64E-06,0.002136006,86.1328125,-144.72057,5516.249,82.57792,1283.786,-3.2581599,409.83716,22.76686,601.3395,2.5298748,243.07619,4.2823796,150.84036,-5.665634,142.8498,3.4773765,140.19937,-6.8106318,73.596664,3.3328695,82.10441,-2.9603481,146.12773,-0.92760307,55.783512,-4.523294,45.57711,-2.1999152,34.179203,-5.5210915,39.990475,-2.519909,49.429893,-6.725025,47.420128,-1.1023115,62.92393,-1.9998207,103.20554,4.974776,132.73016,carnatic
genrenew30\carnatic\ca47.mp3,0.2738191,0.09722864,0.128586,0.002242751,2584.567457,767117.5174,2346.667814,247478.4587,4992.103147,3233338.719,0.12393727,0.003713406,-1.36E-05,0.010456333,-3.68E-05,0.004153592,172.265625,-116.43471,3870.7354,75.275055,1502.5297,-15.556003,575.46216,21.66037,510.44852,-0.31423885,242.15378,7.700579,309.73764,-7.025158,144.04492,-0.083729655,194.8032,-9.979159,81.69349,2.8767617,173.48021,1.0594878,168.15256,10.451618,185.04869,-0.05306794,124.76124,-1.2420242,120.22584,-2.3610806,116.961494,0.46243003,79.94954,-6.0111747,83.43617,-1.794888,62.18777,-3.5025022,104.184135,0.29801786,113.69865,carnatic
